industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted
professional_services,UK,200-499,$50M-$200M,it_director,c_suite,partner_referral,0,0,85000.0,0,16,10,4,20.0,4,1,1.0,A,1
logistics,UK,200-499,$50M-$200M,vp_finance,individual_contributor,sdr_outbound,0,0,85000.0,0,24,9,3,19.0,0,3,0.0,B,0
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,director,sdr_outbound,1,0,55000.0,0,23,9,3,19.0,,4,2.0,C,1
manufacturing,UK,200-499,$10M-$50M,ap_manager,vp,sdr_outbound,0,0,55000.0,0,22,10,6,19.0,4,0,0.0,B,0
healthcare_non_clinical,US,200-499,$200M+,it_director,vp,sdr_outbound,0,0,117924.0,0,8,8,0,20.0,,2,14.0,C,0
professional_services,US,200-499,$1M-$10M,vp_finance,individual_contributor,inbound_marketing,1,0,44857.0,15,0,6,7,20.0,2,2,0.0,C,0
logistics,UK,200-499,$10M-$50M,procurement_manager,manager,inbound_marketing,0,0,55000.0,21,0,6,10,19.0,,0,0.0,C,0
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,55000.0,15,0,7,2,20.0,5,3,3.0,C,0
healthcare_non_clinical,US,500-999,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,58033.0,0,17,12,4,20.0,1,4,2.0,A,0
logistics,UK,1000-1999,$50M-$200M,procurement_manager,,sdr_outbound,0,0,85000.0,0,16,8,5,20.0,2,7,0.0,C,0
manufacturing,US,2000+,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,21,0,6,5,20.0,5,2,1.0,B,0
manufacturing,UK,500-999,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,27,0,11,5,,6,1,2.0,A,0
logistics,US,500-999,$10M-$50M,procurement_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,22,4,7,18.0,1,1,2.0,A,1
logistics,UK,500-999,$50M-$200M,ap_manager,director,partner_referral,1,1,85000.0,0,27,14,8,20.0,6,2,0.0,A,1
logistics,US,1000-1999,$10M-$50M,it_director,director,inbound_marketing,1,1,55000.0,21,0,10,6,20.0,6,4,0.0,B,0
healthcare_non_clinical,US,1000-1999,$200M+,procurement_manager,director,sdr_outbound,1,1,117629.0,0,20,9,4,20.0,6,3,1.0,C,0
logistics,UK,500-999,$10M-$50M,ap_manager,director,sdr_outbound,1,1,55000.0,0,22,9,10,20.0,4,7,0.0,A,1
logistics,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,1,67875.0,28,0,16,3,20.0,4,7,1.0,C,0
healthcare_non_clinical,UK,500-999,$1M-$10M,it_director,manager,sdr_outbound,1,0,25000.0,0,16,6,5,20.0,3,2,3.0,A,0
logistics,US,500-999,$10M-$50M,procurement_manager,manager,partner_referral,1,0,,0,15,4,4,19.0,1,6,1.0,B,1
professional_services,UK,200-499,$10M-$50M,vp_finance,c_suite,sdr_outbound,0,0,55000.0,0,27,11,5,20.0,4,0,3.0,B,0
healthcare_non_clinical,UK,500-999,$200M+,vp_finance,director,sdr_outbound,1,0,117255.0,0,24,12,4,20.0,6,3,1.0,C,1
manufacturing,UK,1000-1999,$1M-$10M,it_director,vp,partner_referral,1,0,25000.0,0,10,3,3,19.0,3,2,0.0,B,1
logistics,UK,200-499,$50M-$200M,ap_manager,manager,sdr_outbound,0,0,85000.0,0,15,11,0,20.0,4,2,7.0,A,1
manufacturing,US,200-499,$10M-$50M,procurement_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,7,7,0,20.0,0,0,18.0,B,0
healthcare_non_clinical,UK,500-999,$1M-$10M,it_director,manager,partner_referral,1,0,25000.0,0,15,5,7,20.0,5,1,1.0,B,0
healthcare_non_clinical,UK,2000+,$50M-$200M,ap_manager,individual_contributor,inbound_marketing,1,0,85000.0,31,0,15,9,20.0,2,4,1.0,C,1
manufacturing,UK,200-499,$50M-$200M,it_director,director,sdr_outbound,0,0,85000.0,0,16,6,6,19.0,0,1,1.0,A,0
professional_services,UK,200-499,$1M-$10M,procurement_manager,director,sdr_outbound,1,0,25000.0,0,10,5,2,19.0,1,2,0.0,A,1
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,vp,inbound_marketing,1,0,55000.0,18,0,6,7,18.0,3,6,2.0,C,0
logistics,US,500-999,$200M+,ap_manager,director,inbound_marketing,1,0,117681.0,20,0,8,3,19.0,2,2,1.0,B,1
healthcare_non_clinical,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,1,1,55000.0,0,17,8,4,19.0,4,6,0.0,B,0
manufacturing,US,2000+,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,22,10,6,19.0,5,0,0.0,B,0
logistics,UK,500-999,$10M-$50M,it_director,individual_contributor,sdr_outbound,1,0,55000.0,0,16,4,7,20.0,2,3,0.0,A,1
professional_services,US,500-999,$1M-$10M,vp_finance,director,inbound_marketing,1,0,49380.0,17,0,11,1,20.0,1,1,6.0,A,0
healthcare_non_clinical,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,10,0,1,4,19.0,1,0,0.0,A,0
logistics,US,500-999,$10M-$50M,ap_manager,individual_contributor,inbound_marketing,0,0,55000.0,1,0,1,0,19.0,1,0,19.0,A,0
logistics,US,500-999,$1M-$10M,ap_manager,director,partner_referral,1,0,39085.0,0,17,5,8,20.0,4,1,1.0,B,0
professional_services,UK,2000+,$10M-$50M,ap_manager,director,partner_referral,1,1,55000.0,0,13,6,5,19.0,5,1,1.0,B,1
logistics,UK,500-999,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,55000.0,0,12,6,2,19.0,2,3,4.0,A,0
manufacturing,US,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,19,11,5,20.0,5,7,0.0,A,0
logistics,US,200-499,$1M-$10M,ap_manager,manager,sdr_outbound,0,0,25000.0,0,2,2,0,18.0,2,0,17.0,C,0
manufacturing,UK,500-999,$10M-$50M,ap_manager,individual_contributor,partner_referral,1,0,47858.0,0,11,7,0,20.0,2,2,8.0,A,0
healthcare_non_clinical,US,200-499,$10M-$50M,it_director,vp,partner_referral,1,1,55000.0,0,17,8,5,20.0,2,6,0.0,A,1
professional_services,US,1000-1999,$50M-$200M,it_director,vp,inbound_marketing,1,1,85000.0,29,0,12,10,20.0,9,6,,B,1
professional_services,US,500-999,$1M-$10M,it_director,director,inbound_marketing,1,0,25000.0,21,0,12,2,20.0,2,1,0.0,A,0
professional_services,UK,1000-1999,$10M-$50M,it_director,individual_contributor,sdr_outbound,0,0,55000.0,0,22,9,1,20.0,3,3,6.0,A,0
professional_services,UK,200-499,$1M-$10M,procurement_manager,director,partner_referral,1,0,25000.0,0,28,12,7,19.0,3,1,1.0,B,0
logistics,UK,200-499,$50M-$200M,ap_manager,manager,inbound_marketing,1,1,85000.0,24,0,13,7,20.0,5,4,0.0,B,1
professional_services,US,200-499,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,16,9,4,20.0,3,2,2.0,B,0
logistics,UK,200-499,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,21,0,17,0,20.0,5,1,10.0,C,0
logistics,US,200-499,$1M-$10M,procurement_manager,manager,inbound_marketing,0,0,25000.0,20,0,10,3,20.0,6,1,0.0,C,0
logistics,US,200-499,$1M-$10M,procurement_manager,manager,sdr_outbound,0,0,25000.0,0,15,6,4,19.0,4,5,0.0,C,1
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,director,sdr_outbound,1,0,55000.0,0,12,6,4,18.0,2,4,2.0,B,0
professional_services,UK,200-499,$200M+,ap_manager,manager,sdr_outbound,1,0,118386.0,0,14,6,2,,2,4,3.0,C,1
manufacturing,UK,200-499,$50M-$200M,procurement_manager,director,partner_referral,1,0,,0,18,8,9,20.0,6,4,0.0,B,0
professional_services,UK,200-499,$1M-$10M,vp_finance,director,inbound_marketing,0,0,25000.0,23,0,7,9,19.0,5,1,0.0,C,0
manufacturing,US,200-499,$1M-$10M,vp_finance,manager,inbound_marketing,1,0,25000.0,13,0,9,2,19.0,3,5,5.0,B,0
professional_services,US,1000-1999,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,107287.0,16,0,9,2,20.0,6,1,5.0,A,0
logistics,UK,500-999,$10M-$50M,ap_manager,director,sdr_outbound,0,0,55000.0,0,3,3,0,20.0,0,0,19.0,B,0
logistics,US,1000-1999,$50M-$200M,procurement_manager,manager,inbound_marketing,1,0,85000.0,29,0,13,9,20.0,6,3,1.0,B,0
logistics,UK,500-999,$10M-$50M,it_director,manager,partner_referral,0,0,55000.0,0,24,11,8,20.0,4,1,2.0,C,0
professional_services,UK,500-999,$1M-$10M,vp_finance,director,inbound_marketing,1,0,25000.0,14,0,5,5,19.0,4,5,3.0,B,0
healthcare_non_clinical,UK,200-499,$1M-$10M,procurement_manager,vp,inbound_marketing,1,1,25000.0,18,0,8,6,19.0,7,2,1.0,C,1
manufacturing,US,200-499,$50M-$200M,it_director,manager,inbound_marketing,0,0,85000.0,28,0,12,9,20.0,6,0,0.0,B,0
professional_services,US,1000-1999,$50M-$200M,ap_manager,vp,sdr_outbound,1,0,85000.0,0,15,10,4,20.0,4,2,0.0,B,1
professional_services,UK,500-999,$200M+,it_director,vp,sdr_outbound,1,0,119865.0,0,20,7,7,19.0,6,5,0.0,B,1
manufacturing,UK,200-499,$50M-$200M,vp_finance,manager,inbound_marketing,1,1,38860.0,16,0,8,5,20.0,4,2,0.0,B,0
manufacturing,UK,500-999,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,55000.0,20,0,10,4,18.0,5,1,2.0,C,0
healthcare_non_clinical,US,2000+,$1M-$10M,procurement_manager,individual_contributor,partner_referral,1,0,25000.0,0,23,8,5,20.0,2,3,0.0,B,0
manufacturing,UK,1000-1999,$1M-$10M,vp_finance,individual_contributor,inbound_marketing,0,0,25000.0,0,0,0,0,,0,0,,A,0
professional_services,UK,500-999,$50M-$200M,vp_finance,manager,sdr_outbound,0,0,85000.0,0,0,0,0,,0,0,,B,0
healthcare_non_clinical,US,200-499,$50M-$200M,ap_manager,manager,sdr_outbound,0,0,85000.0,0,17,7,2,19.0,4,0,4.0,A,0
professional_services,UK,2000+,$10M-$50M,vp_finance,individual_contributor,inbound_marketing,0,0,55000.0,11,0,11,0,20.0,3,0,13.0,C,0
healthcare_non_clinical,UK,2000+,$50M-$200M,vp_finance,manager,inbound_marketing,0,0,85000.0,15,0,7,4,18.0,7,1,2.0,B,1
healthcare_non_clinical,US,500-999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,21,8,5,20.0,6,4,3.0,B,0
manufacturing,UK,2000+,$200M+,ap_manager,director,inbound_marketing,0,0,117582.0,28,0,11,8,20.0,3,0,2.0,A,0
manufacturing,US,500-999,$50M-$200M,vp_finance,director,partner_referral,1,0,85000.0,0,22,10,3,19.0,5,2,0.0,B,0
manufacturing,US,2000+,$1M-$10M,procurement_manager,individual_contributor,inbound_marketing,0,0,25000.0,27,0,13,9,20.0,4,1,0.0,A,0
manufacturing,UK,500-999,$50M-$200M,ap_manager,director,inbound_marketing,0,0,85000.0,19,0,7,11,19.0,3,0,0.0,B,0
manufacturing,US,500-999,$1M-$10M,vp_finance,vp,inbound_marketing,1,0,34672.0,12,0,7,2,20.0,5,3,0.0,A,0
manufacturing,UK,500-999,$1M-$10M,procurement_manager,director,sdr_outbound,1,0,78901.0,0,12,6,2,20.0,2,4,3.0,A,0
professional_services,US,500-999,$10M-$50M,procurement_manager,manager,inbound_marketing,0,0,55000.0,15,0,8,6,19.0,6,7,0.0,A,1
healthcare_non_clinical,UK,200-499,$200M+,vp_finance,manager,partner_referral,0,0,119922.0,0,0,0,0,,0,0,,A,0
healthcare_non_clinical,US,500-999,$50M-$200M,vp_finance,individual_contributor,inbound_marketing,1,0,85000.0,18,0,7,6,20.0,6,4,0.0,C,0
healthcare_non_clinical,UK,500-999,$1M-$10M,ap_manager,individual_contributor,inbound_marketing,0,0,25000.0,7,0,5,1,17.0,,0,3.0,B,0
professional_services,UK,500-999,$10M-$50M,it_director,director,partner_referral,1,0,61894.0,0,15,9,2,20.0,2,1,1.0,C,0
manufacturing,UK,200-499,$50M-$200M,it_director,manager,sdr_outbound,1,0,85000.0,0,14,14,0,20.0,2,4,13.0,B,0
professional_services,UK,500-999,$1M-$10M,vp_finance,manager,partner_referral,0,0,25000.0,0,21,7,6,19.0,4,0,0.0,C,1
professional_services,US,1000-1999,$50M-$200M,vp_finance,director,sdr_outbound,1,0,119744.0,0,12,5,4,16.0,4,1,0.0,A,0
healthcare_non_clinical,US,200-499,$1M-$10M,procurement_manager,individual_contributor,sdr_outbound,0,0,25000.0,0,20,11,5,20.0,,2,1.0,A,0
manufacturing,US,500-999,$1M-$10M,ap_manager,individual_contributor,inbound_marketing,0,0,25000.0,16,0,8,4,20.0,2,2,2.0,B,0
professional_services,US,1000-1999,$50M-$200M,ap_manager,vp,sdr_outbound,1,0,73759.0,0,10,4,3,19.0,,1,0.0,A,0
manufacturing,UK,200-499,$10M-$50M,it_director,director,sdr_outbound,0,0,55000.0,0,15,6,5,20.0,4,0,0.0,A,0
professional_services,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,19,10,3,20.0,3,6,0.0,A,0
logistics,US,500-999,$50M-$200M,procurement_manager,vp,sdr_outbound,0,0,85000.0,0,20,8,8,18.0,2,4,0.0,B,1
professional_services,UK,200-499,$10M-$50M,ap_manager,individual_contributor,partner_referral,1,0,55000.0,0,10,6,2,20.0,4,3,3.0,C,1
professional_services,US,200-499,$50M-$200M,ap_manager,,partner_referral,0,0,85000.0,0,33,9,15,20.0,7,2,1.0,B,0
professional_services,UK,500-999,$1M-$10M,vp_finance,vp,inbound_marketing,1,1,25000.0,9,0,6,0,20.0,1,3,9.0,B,0
professional_services,UK,2000+,$10M-$50M,vp_finance,individual_contributor,sdr_outbound,1,1,55000.0,0,19,13,3,20.0,2,5,1.0,C,1
logistics,UK,200-499,$1M-$10M,ap_manager,director,sdr_outbound,1,0,44175.0,0,17,9,5,19.0,3,4,1.0,C,0
healthcare_non_clinical,US,200-499,$10M-$50M,it_director,manager,inbound_marketing,1,1,55000.0,19,0,11,6,,6,1,0.0,A,0
professional_services,UK,1000-1999,$50M-$200M,procurement_manager,manager,sdr_outbound,0,0,85000.0,0,16,11,0,20.0,2,0,8.0,A,0
professional_services,US,200-499,$10M-$50M,it_director,c_suite,inbound_marketing,0,0,55000.0,10,0,9,0,20.0,2,1,12.0,B,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,3,0,3,0,20.0,1,0,19.0,B,0
logistics,UK,500-999,$10M-$50M,vp_finance,manager,partner_referral,1,1,55000.0,0,13,4,4,16.0,4,1,,C,1
professional_services,UK,200-499,$10M-$50M,procurement_manager,manager,partner_referral,1,0,55000.0,0,18,8,7,20.0,7,2,2.0,A,1
professional_services,UK,1000-1999,$200M+,vp_finance,director,inbound_marketing,0,0,118744.0,9,0,9,0,20.0,0,0,16.0,A,0
professional_services,US,500-999,$1M-$10M,procurement_manager,individual_contributor,sdr_outbound,1,1,25000.0,0,14,3,9,17.0,4,3,0.0,C,0
manufacturing,US,500-999,$1M-$10M,ap_manager,director,sdr_outbound,1,0,38106.0,0,10,6,3,20.0,3,6,0.0,C,0
professional_services,UK,2000+,$50M-$200M,ap_manager,director,inbound_marketing,1,0,117282.0,29,0,11,9,20.0,2,1,0.0,B,0
logistics,UK,500-999,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,9,0,7,0,20.0,4,4,9.0,C,0
logistics,US,200-499,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,55000.0,0,11,2,3,16.0,2,3,0.0,B,1
manufacturing,UK,2000+,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,17,0,5,5,20.0,2,2,1.0,B,0
manufacturing,UK,200-499,$50M-$200M,procurement_manager,manager,inbound_marketing,1,1,85000.0,12,0,7,3,19.0,2,3,2.0,A,1
professional_services,US,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,21,0,9,5,20.0,3,1,0.0,C,1
healthcare_non_clinical,UK,2000+,$50M-$200M,it_director,manager,inbound_marketing,1,1,85000.0,24,0,14,4,20.0,6,4,1.0,B,1
logistics,US,500-999,$10M-$50M,it_director,director,sdr_outbound,0,0,55000.0,0,17,6,7,20.0,,0,1.0,B,0
manufacturing,UK,500-999,$50M-$200M,procurement_manager,manager,sdr_outbound,0,0,85000.0,0,13,6,5,19.0,3,1,0.0,C,0
manufacturing,UK,500-999,$50M-$200M,procurement_manager,manager,inbound_marketing,1,0,52259.0,26,0,9,7,19.0,5,3,0.0,A,0
manufacturing,UK,2000+,$50M-$200M,it_director,director,sdr_outbound,1,0,85000.0,0,24,9,4,20.0,5,1,2.0,A,0
professional_services,US,200-499,$50M-$200M,ap_manager,director,inbound_marketing,0,0,85000.0,16,0,9,3,20.0,2,4,0.0,B,0
logistics,UK,200-499,$200M+,it_director,vp,sdr_outbound,0,0,116089.0,0,25,13,7,20.0,5,6,1.0,A,1
manufacturing,UK,2000+,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,,0,14,10,1,20.0,2,2,6.0,C,0
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,manager,partner_referral,0,0,55000.0,0,14,5,5,16.0,6,3,0.0,B,0
professional_services,UK,500-999,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,18,7,8,19.0,5,0,1.0,B,0
healthcare_non_clinical,US,200-499,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,21,14,3,20.0,2,2,5.0,C,0
manufacturing,US,1000-1999,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,26,12,6,18.0,6,0,0.0,B,0
logistics,UK,2000+,$200M+,ap_manager,director,sdr_outbound,0,0,117342.0,0,8,8,0,20.0,,0,15.0,A,0
manufacturing,UK,2000+,$50M-$200M,it_director,individual_contributor,sdr_outbound,1,0,85000.0,0,25,9,12,20.0,3,1,0.0,B,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,ap_manager,vp,sdr_outbound,0,0,25000.0,0,9,2,3,17.0,,0,3.0,A,0
logistics,US,200-499,$1M-$10M,procurement_manager,manager,inbound_marketing,1,1,25000.0,19,0,9,4,20.0,5,2,1.0,B,0
logistics,US,1000-1999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,12,3,4,20.0,4,1,0.0,A,1
manufacturing,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,1,0,55000.0,0,9,4,3,19.0,2,2,0.0,B,1
healthcare_non_clinical,UK,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,21,7,9,20.0,,5,0.0,A,0
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,1,1,45829.0,16,0,8,5,20.0,2,3,0.0,A,0
professional_services,US,500-999,$10M-$50M,it_director,,partner_referral,1,0,33396.0,0,18,9,4,17.0,3,2,3.0,A,0
healthcare_non_clinical,US,1000-1999,$10M-$50M,it_director,,inbound_marketing,0,0,55000.0,12,0,4,4,18.0,0,2,0.0,B,0
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,director,sdr_outbound,1,0,55000.0,0,18,9,3,18.0,3,6,2.0,C,1
manufacturing,UK,2000+,$10M-$50M,ap_manager,director,sdr_outbound,0,0,55000.0,0,19,3,11,19.0,4,1,0.0,B,0
healthcare_non_clinical,UK,500-999,$200M+,it_director,individual_contributor,inbound_marketing,0,0,117173.0,18,0,11,4,20.0,4,3,1.0,B,0
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,19,0,8,4,19.0,2,5,2.0,A,0
professional_services,UK,1000-1999,$1M-$10M,it_director,director,sdr_outbound,1,1,25000.0,0,16,7,6,20.0,2,1,3.0,A,1
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,director,sdr_outbound,1,0,55000.0,0,22,14,2,20.0,4,3,0.0,A,1
healthcare_non_clinical,UK,1000-1999,$50M-$200M,procurement_manager,vp,sdr_outbound,0,0,85000.0,0,1,1,0,19.0,1,0,19.0,A,0
manufacturing,UK,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,22,14,3,20.0,3,2,3.0,A,0
logistics,UK,1000-1999,$50M-$200M,vp_finance,vp,sdr_outbound,1,0,85000.0,0,16,11,2,19.0,3,2,1.0,C,1
logistics,UK,2000+,$50M-$200M,procurement_manager,individual_contributor,inbound_marketing,1,1,85708.0,17,0,10,5,20.0,6,4,0.0,B,0
healthcare_non_clinical,UK,200-499,$50M-$200M,procurement_manager,individual_contributor,partner_referral,0,0,85000.0,0,19,5,7,19.0,4,1,0.0,B,0
manufacturing,UK,200-499,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,31139.0,28,0,11,10,20.0,6,2,2.0,A,0
manufacturing,UK,500-999,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,85000.0,0,24,11,6,19.0,4,1,1.0,A,0
manufacturing,UK,1000-1999,$50M-$200M,vp_finance,individual_contributor,inbound_marketing,1,0,85000.0,13,0,6,3,19.0,5,8,0.0,A,0
professional_services,UK,2000+,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,5,5,0,20.0,0,0,18.0,A,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,ap_manager,individual_contributor,partner_referral,0,0,25000.0,0,6,2,0,18.0,1,3,10.0,B,0
professional_services,UK,200-499,$50M-$200M,it_director,vp,inbound_marketing,1,0,85000.0,23,0,10,6,20.0,2,3,0.0,A,1
logistics,US,1000-1999,$1M-$10M,procurement_manager,individual_contributor,inbound_marketing,1,0,98875.0,21,0,7,4,19.0,6,8,0.0,C,0
healthcare_non_clinical,UK,500-999,$10M-$50M,it_director,director,sdr_outbound,1,0,55000.0,0,17,8,4,20.0,1,3,0.0,A,0
logistics,UK,200-499,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,13,7,5,20.0,2,3,2.0,C,1
manufacturing,UK,500-999,$200M+,it_director,director,partner_referral,1,0,115309.0,0,19,8,6,20.0,4,1,0.0,A,0
professional_services,US,500-999,$50M-$200M,it_director,,partner_referral,1,0,85000.0,0,23,17,1,20.0,4,2,,A,0
manufacturing,UK,200-499,$10M-$50M,ap_manager,director,sdr_outbound,1,0,47850.0,0,20,8,6,,5,5,1.0,B,0
logistics,US,2000+,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,8,0,8,0,19.0,0,0,15.0,B,0
manufacturing,US,500-999,$50M-$200M,it_director,director,inbound_marketing,1,0,85000.0,23,0,10,7,20.0,7,4,1.0,B,0
professional_services,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,inbound_marketing,1,1,64335.0,21,0,8,6,20.0,4,4,0.0,A,0
professional_services,UK,1000-1999,$10M-$50M,it_director,individual_contributor,sdr_outbound,0,0,55000.0,0,17,4,8,19.0,,2,1.0,B,1
logistics,US,200-499,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,55000.0,11,0,4,3,17.0,2,0,0.0,B,0
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,manager,sdr_outbound,1,0,55000.0,0,20,12,3,20.0,1,2,,A,0
professional_services,UK,200-499,$10M-$50M,procurement_manager,manager,sdr_outbound,1,1,55000.0,0,23,9,7,17.0,3,5,0.0,A,0
professional_services,US,500-999,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,22,0,13,0,19.0,1,0,9.0,A,0
logistics,US,500-999,$10M-$50M,procurement_manager,manager,partner_referral,1,0,44505.0,0,20,2,7,17.0,4,5,0.0,B,0
manufacturing,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,0,0,0,,0,0,,B,0
manufacturing,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,1,1,55000.0,0,15,6,6,20.0,4,3,0.0,C,1
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,vp,inbound_marketing,1,0,25000.0,11,0,5,4,20.0,2,2,3.0,B,1
professional_services,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,1,0,55000.0,23,0,9,7,19.0,,3,1.0,C,0
logistics,UK,500-999,$10M-$50M,ap_manager,,partner_referral,1,1,55000.0,0,23,13,4,20.0,3,5,,A,1
logistics,UK,500-999,$1M-$10M,procurement_manager,vp,inbound_marketing,0,0,25000.0,6,0,6,0,20.0,0,0,15.0,A,0
professional_services,UK,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,1,0,55000.0,9,0,3,2,20.0,1,3,5.0,A,1
professional_services,UK,200-499,$10M-$50M,ap_manager,director,inbound_marketing,1,0,55000.0,22,0,16,4,20.0,2,5,0.0,A,1
professional_services,US,500-999,$1M-$10M,vp_finance,director,sdr_outbound,1,1,25000.0,0,18,10,3,20.0,,1,3.0,C,1
manufacturing,UK,200-499,$1M-$10M,ap_manager,individual_contributor,sdr_outbound,1,1,25000.0,0,19,9,6,20.0,5,1,0.0,C,1
logistics,UK,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,1,55000.0,20,0,4,6,19.0,9,1,2.0,A,0
logistics,UK,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,25,0,11,6,20.0,2,1,0.0,A,0
professional_services,US,500-999,$1M-$10M,vp_finance,manager,inbound_marketing,0,0,25000.0,9,0,8,0,18.0,1,2,12.0,C,0
logistics,UK,500-999,$200M+,it_director,c_suite,inbound_marketing,0,0,119013.0,20,0,8,5,19.0,3,3,4.0,C,0
healthcare_non_clinical,UK,500-999,$50M-$200M,it_director,director,inbound_marketing,1,1,85000.0,24,0,10,5,20.0,6,1,1.0,B,0
logistics,UK,200-499,$50M-$200M,vp_finance,director,partner_referral,1,0,85000.0,0,22,11,5,19.0,6,3,0.0,A,0
manufacturing,UK,200-499,$10M-$50M,ap_manager,director,sdr_outbound,0,0,,0,13,7,2,20.0,2,4,0.0,B,0
manufacturing,UK,2000+,$50M-$200M,vp_finance,director,partner_referral,0,0,85000.0,0,3,3,0,20.0,0,0,20.0,C,0
professional_services,US,200-499,$1M-$10M,ap_manager,c_suite,sdr_outbound,0,0,25000.0,0,26,11,10,20.0,5,0,0.0,A,1
manufacturing,UK,200-499,$1M-$10M,it_director,vp,sdr_outbound,0,0,25000.0,0,4,4,0,20.0,1,0,19.0,A,0
logistics,UK,200-499,$200M+,ap_manager,c_suite,inbound_marketing,1,0,48342.0,21,0,9,5,20.0,4,3,3.0,A,0
professional_services,US,1000-1999,$1M-$10M,procurement_manager,manager,inbound_marketing,1,0,52726.0,16,0,6,4,20.0,3,0,1.0,C,0
professional_services,US,500-999,$1M-$10M,ap_manager,individual_contributor,inbound_marketing,1,0,25000.0,15,0,7,4,20.0,3,4,0.0,B,0
manufacturing,UK,500-999,$1M-$10M,it_director,director,partner_referral,1,0,25000.0,0,12,4,4,18.0,4,3,3.0,C,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,it_director,manager,sdr_outbound,1,0,25000.0,0,23,10,9,19.0,1,0,0.0,B,0
healthcare_non_clinical,US,200-499,$50M-$200M,it_director,manager,partner_referral,1,0,85000.0,0,25,9,6,20.0,2,2,0.0,C,0
